2461139.564957234, A.D. 2026-Apr-09 01:33:32.3050,  4.418269118335625E+04, -3.995300562227094E+05, -3.188144110180077E+04,  9.601472118397087E-01,  1.268520392181354E-01,  4.351108372356412E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.568429456, A.D. 2026-Apr-09 01:38:32.3050,  4.447072256316360E+04, -3.994918894035742E+05, -3.186837889146846E+04,  9.600618984147625E-01,  1.275934169061351E-01,  4.357031497114325E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.571901678, A.D. 2026-Apr-09 01:43:32.3050,  4.475872826932740E+04, -3.994535001754485E+05, -3.185529891493215E+04,  9.599760542129562E-01,  1.283347657661959E-01,  4.362952507818309E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.575373901, A.D. 2026-Apr-09 01:48:32.3050,  4.504670814261194E+04, -3.994148885470309E+05, -3.184220117853847E+04,  9.598896792167512E-01,  1.290760854637021E-01,  4.368871401584568E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.578846123, A.D. 2026-Apr-09 01:53:32.3050,  4.533466202377626E+04, -3.993760545271200E+05, -3.182908568864246E+04,  9.598027734087240E-01,  1.298173756639757E-01,  4.374788175529233E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.582318345, A.D. 2026-Apr-09 01:58:32.3050,  4.562258975357426E+04, -3.993369981246156E+05, -3.181595245160797E+04,  9.597153367715652E-01,  1.305586360322767E-01,  4.380702826768360E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.585790567, A.D. 2026-Apr-09 02:03:32.3050,  4.591049117275458E+04, -3.992977193485173E+05, -3.180280147380746E+04,  9.596273692880810E-01,  1.312998662338032E-01,  4.386615352417927E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.589262790, A.D. 2026-Apr-09 02:08:32.3050,  4.619836612206078E+04, -3.992582182079256E+05, -3.178963276162194E+04,  9.595388709411917E-01,  1.320410659336909E-01,  4.392525749593848E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.592735012, A.D. 2026-Apr-09 02:13:32.3050,  4.648621444223126E+04, -3.992184947120408E+05, -3.177644632144127E+04,  9.594498417139327E-01,  1.327822347970128E-01,  4.398434015411949E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.596207234, A.D. 2026-Apr-09 02:18:32.3050,  4.677403597399941E+04, -3.991785488701644E+05, -3.176324215966376E+04,  9.593602815894555E-01,  1.335233724887796E-01,  4.404340146987983E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.599679456, A.D. 2026-Apr-09 02:23:32.3050,  4.706183055809353E+04, -3.991383806916982E+05, -3.175002028269641E+04,  9.592701905510250E-01,  1.342644786739392E-01,  4.410244141437631E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.603151678, A.D. 2026-Apr-09 02:28:32.3050,  4.734959803523694E+04, -3.990979901861442E+05, -3.173678069695513E+04,  9.591795685820227E-01,  1.350055530173765E-01,  4.416145995876483E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.606623901, A.D. 2026-Apr-09 02:33:32.3050,  4.763733824614806E+04, -3.990573773631055E+05, -3.172352340886407E+04,  9.590884156659447E-01,  1.357465951839137E-01,  4.422045707420065E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.610096123, A.D. 2026-Apr-09 02:38:32.3050,  4.792505103154018E+04, -3.990165422322851E+05, -3.171024842485637E+04,  9.589967317864022E-01,  1.364876048383095E-01,  4.427943273183804E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.613568345, A.D. 2026-Apr-09 02:43:32.3050,  4.821273623212191E+04, -3.989754848034873E+05, -3.169695575137361E+04,  9.589045169271224E-01,  1.372285816452594E-01,  4.433838690283071E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.617040567, A.D. 2026-Apr-09 02:48:32.3050,  4.850039368859686E+04, -3.989342050866162E+05, -3.168364539486624E+04,  9.588117710719478E-01,  1.379695252693958E-01,  4.439731955833121E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.620512790, A.D. 2026-Apr-09 02:53:32.3050,  4.878802324166388E+04, -3.988927030916774E+05, -3.167031736179307E+04,  9.587184942048358E-01,  1.387104353752872E-01,  4.445623066949158E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.623985012, A.D. 2026-Apr-09 02:58:32.3050,  4.907562473201698E+04, -3.988509788287765E+05, -3.165697165862189E+04,  9.586246863098610E-01,  1.394513116274384E-01,  4.451512020746280E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.627457234, A.D. 2026-Apr-09 03:03:32.3050,  4.936319800034544E+04, -3.988090323081199E+05, -3.164360829182883E+04,  9.585303473712116E-01,  1.401921536902905E-01,  4.457398814339514E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.630929456, A.D. 2026-Apr-09 03:08:32.3050,  4.965074288733378E+04, -3.987668635400147E+05, -3.163022726789888E+04,  9.584354773731931E-01,  1.409329612282207E-01,  4.463283444843798E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.634401678, A.D. 2026-Apr-09 03:13:32.3050,  4.993825923366185E+04, -3.987244725348690E+05, -3.161682859332571E+04,  9.583400763002267E-01,  1.416737339055419E-01,  4.469165909373975E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.637873901, A.D. 2026-Apr-09 03:18:32.3050,  5.022574688000486E+04, -3.986818593031911E+05, -3.160341227461156E+04,  9.582441441368486E-01,  1.424144713865027E-01,  4.475046205044807E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.641346123, A.D. 2026-Apr-09 03:23:32.3050,  5.051320566703338E+04, -3.986390238555903E+05, -3.158997831826718E+04,  9.581476808677123E-01,  1.431551733352874E-01,  4.480924328970976E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.644818345, A.D. 2026-Apr-09 03:28:32.3050,  5.080063543541339E+04, -3.985959662027766E+05, -3.157652673081233E+04,  9.580506864775867E-01,  1.438958394160160E-01,  4.486800278267053E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.648290567, A.D. 2026-Apr-09 03:33:32.3050,  5.108803602580632E+04, -3.985526863555611E+05, -3.156305751877514E+04,  9.579531609513562E-01,  1.446364692927435E-01,  4.492674050047545E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.651762790, A.D. 2026-Apr-09 03:38:32.3050,  5.137540727886908E+04, -3.985091843248551E+05, -3.154957068869245E+04,  9.578551042740231E-01,  1.453770626294601E-01,  4.498545641426847E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.655235012, A.D. 2026-Apr-09 03:43:32.3050,  5.166274903525414E+04, -3.984654601216711E+05, -3.153606624710982E+04,  9.577565164307045E-01,  1.461176190900912E-01,  4.504415049519270E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.658707234, A.D. 2026-Apr-09 03:48:32.3050,  5.195006113560945E+04, -3.984215137571222E+05, -3.152254420058147E+04,  9.576573974066347E-01,  1.468581383384970E-01,  4.510282271439039E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.662179456, A.D. 2026-Apr-09 03:53:32.3050,  5.223734342057858E+04, -3.983773452424228E+05, -3.150900455567028E+04,  9.575577471871640E-01,  1.475986200384726E-01,  4.516147304300274E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.665651678, A.D. 2026-Apr-09 03:58:32.3050,  5.252459573080076E+04, -3.983329545888876E+05, -3.149544731894764E+04,  9.574575657577603E-01,  1.483390638537476E-01,  4.522010145217007E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.669123901, A.D. 2026-Apr-09 04:03:32.3050,  5.281181790691080E+04, -3.982883418079327E+05, -3.148187249699378E+04,  9.573568531040069E-01,  1.490794694479862E-01,  4.527870791303176E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.672596123, A.D. 2026-Apr-09 04:08:32.3050,  5.309900978953927E+04, -3.982435069110746E+05, -3.146828009639753E+04,  9.572556092116041E-01,  1.498198364847868E-01,  4.533729239672619E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.676068345, A.D. 2026-Apr-09 04:13:32.3050,  5.338617121931248E+04, -3.981984499099312E+05, -3.145467012375631E+04,  9.571538340663697E-01,  1.505601646276822E-01,  4.539585487439078E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.679540567, A.D. 2026-Apr-09 04:18:32.3050,  5.367330203685241E+04, -3.981531708162210E+05, -3.144104258567639E+04,  9.570515276542380E-01,  1.513004535401390E-01,  4.545439531716196E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.683012790, A.D. 2026-Apr-09 04:23:32.3050,  5.396040208277693E+04, -3.981076696417638E+05, -3.142739748877243E+04,  9.569486899612599E-01,  1.520407028855583E-01,  4.551291369617524E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.686485012, A.D. 2026-Apr-09 04:28:32.3050,  5.424747119769971E+04, -3.980619463984800E+05, -3.141373483966794E+04,  9.568453209736038E-01,  1.527809123272742E-01,  4.557140998256505E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.689957234, A.D. 2026-Apr-09 04:33:32.3050,  5.453450922223026E+04, -3.980160010983914E+05, -3.140005464499508E+04,  9.567414206775553E-01,  1.535210815285551E-01,  4.562988414746483E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.693429456, A.D. 2026-Apr-09 04:38:32.3050,  5.482151599697406E+04, -3.979698337536207E+05, -3.138635691139451E+04,  9.566369890595172E-01,  1.542612101526027E-01,  4.568833616200708E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.696901678, A.D. 2026-Apr-09 04:43:32.3050,  5.510849136253241E+04, -3.979234443763913E+05, -3.137264164551577E+04,  9.565320261060092E-01,  1.550012978625520E-01,  4.574676599732320E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.700373901, A.D. 2026-Apr-09 04:48:32.3050,  5.539543515950275E+04, -3.978768329790282E+05, -3.135890885401692E+04,  9.564265318036689E-01,  1.557413443214713E-01,  4.580517362454369E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.703846123, A.D. 2026-Apr-09 04:53:32.3050,  5.568234722847841E+04, -3.978299995739572E+05, -3.134515854356476E+04,  9.563205061392512E-01,  1.564813491923620E-01,  4.586355901479777E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.707318345, A.D. 2026-Apr-09 04:58:32.3050,  5.596922741004878E+04, -3.977829441737053E+05, -3.133139072083464E+04,  9.562139490996283E-01,  1.572213121381587E-01,  4.592192213921380E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.710790567, A.D. 2026-Apr-09 05:03:32.3050,  5.625607554479937E+04, -3.977356667909005E+05, -3.131760539251068E+04,  9.561068606717910E-01,  1.579612328217283E-01,  4.598026296891912E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.714262790, A.D. 2026-Apr-09 05:08:32.3050,  5.654289147331176E+04, -3.976881674382722E+05, -3.130380256528562E+04,  9.559992408428466E-01,  1.587011109058710E-01,  4.603858147503986E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.717735012, A.D. 2026-Apr-09 05:13:32.3050,  5.682967503616370E+04, -3.976404461286507E+05, -3.128998224586088E+04,  9.558910896000208E-01,  1.594409460533190E-01,  4.609687762870122E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.721207234, A.D. 2026-Apr-09 05:18:32.3050,  5.711642607392911E+04, -3.975925028749676E+05, -3.127614444094655E+04,  9.557824069306577E-01,  1.601807379267371E-01,  4.615515140102718E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.724679456, A.D. 2026-Apr-09 05:23:32.3050,  5.740314442717819E+04, -3.975443376902558E+05, -3.126228915726132E+04,  9.556731928222190E-01,  1.609204861887227E-01,  4.621340276314075E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.728151678, A.D. 2026-Apr-09 05:28:32.3050,  5.768982993647730E+04, -3.974959505876492E+05, -3.124841640153257E+04,  9.555634472622840E-01,  1.616601905018049E-01,  4.627163168616385E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.731623901, A.D. 2026-Apr-09 05:33:32.3050,  5.797648244238917E+04, -3.974473415803834E+05, -3.123452618049638E+04,  9.554531702385506E-01,  1.623998505284449E-01,  4.632983814121713E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.735096123, A.D. 2026-Apr-09 05:38:32.3050,  5.826310178547283E+04, -3.973985106817946E+05, -3.122061850089752E+04,  9.553423617388358E-01,  1.631394659310358E-01,  4.638802209942037E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.738568345, A.D. 2026-Apr-09 05:43:32.3050,  5.854968780628368E+04, -3.973494579053209E+05, -3.120669336948934E+04,  9.552310217510737E-01,  1.638790363719025E-01,  4.644618353189207E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.742040567, A.D. 2026-Apr-09 05:48:32.3050,  5.883624034537346E+04, -3.973001832645015E+05, -3.119275079303380E+04,  9.551191502633174E-01,  1.646185615133011E-01,  4.650432240974958E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.745512790, A.D. 2026-Apr-09 05:53:32.3050,  5.912275924329049E+04, -3.972506867729767E+05, -3.117879077830186E+04,  9.550067472637388E-01,  1.653580410174199E-01,  4.656243870410929E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.748985012, A.D. 2026-Apr-09 05:58:32.3050,  5.940924434057937E+04, -3.972009684444884E+05, -3.116481333207263E+04,  9.548938127406277E-01,  1.660974745463777E-01,  4.662053238608625E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.752457234, A.D. 2026-Apr-09 06:03:32.3050,  5.969569547778134E+04, -3.971510282928802E+05, -3.115081846113433E+04,  9.547803466823934E-01,  1.668368617622247E-01,  4.667860342679443E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.755929456, A.D. 2026-Apr-09 06:08:32.3050,  5.998211249543415E+04, -3.971008663320963E+05, -3.113680617228354E+04,  9.546663490775643E-01,  1.675762023269424E-01,  4.673665179734673E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.759401678, A.D. 2026-Apr-09 06:13:32.3050,  6.026849523407208E+04, -3.970504825761829E+05, -3.112277647232582E+04,  9.545518199147864E-01,  1.683154959024429E-01,  4.679467746885470E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.762873901, A.D. 2026-Apr-09 06:18:32.3050,  6.055484353422610E+04, -3.969998770392875E+05, -3.110872936807506E+04,  9.544367591828260E-01,  1.690547421505693E-01,  4.685268041242886E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.766346123, A.D. 2026-Apr-09 06:23:32.3050,  6.084115723642374E+04, -3.969490497356592E+05, -3.109466486635400E+04,  9.543211668705674E-01,  1.697939407330948E-01,  4.691066059917851E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.769818345, A.D. 2026-Apr-09 06:28:32.3050,  6.112743618118931E+04, -3.968980006796481E+05, -3.108058297399411E+04,  9.542050429670156E-01,  1.705330913117236E-01,  4.696861800021168E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.773290567, A.D. 2026-Apr-09 06:33:32.3050,  6.141368020904373E+04, -3.968467298857063E+05, -3.106648369783536E+04,  9.540883874612935E-01,  1.712721935480900E-01,  4.702655258663538E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.776762790, A.D. 2026-Apr-09 06:38:32.3050,  6.169988916050480E+04, -3.967952373683873E+05, -3.105236704472647E+04,  9.539712003426439E-01,  1.720112471037586E-01,  4.708446432955514E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.780235012, A.D. 2026-Apr-09 06:43:32.3050,  6.198606287608697E+04, -3.967435231423460E+05, -3.103823302152485E+04,  9.538534816004292E-01,  1.727502516402238E-01,  4.714235320007556E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.783707234, A.D. 2026-Apr-09 06:48:32.3050,  6.227220119630163E+04, -3.966915872223389E+05, -3.102408163509658E+04,  9.537352312241314E-01,  1.734892068189102E-01,  4.720021916929979E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.787179456, A.D. 2026-Apr-09 06:53:32.3050,  6.255830396165699E+04, -3.966394296232242E+05, -3.100991289231629E+04,  9.536164492033519E-01,  1.742281123011720E-01,  4.725806220832989E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.790651678, A.D. 2026-Apr-09 06:58:32.3050,  6.284437101265816E+04, -3.965870503599617E+05, -3.099572680006747E+04,  9.534971355278123E-01,  1.749669677482931E-01,  4.731588228826661E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.794123901, A.D. 2026-Apr-09 07:03:32.3050,  6.313040218980720E+04, -3.965344494476127E+05, -3.098152336524212E+04,  9.533772901873536E-01,  1.757057728214870E-01,  4.737367938020948E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.797596123, A.D. 2026-Apr-09 07:08:32.3050,  6.341639733360308E+04, -3.964816269013401E+05, -3.096730259474102E+04,  9.532569131719372E-01,  1.764445271818963E-01,  4.743145345525670E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.801068345, A.D. 2026-Apr-09 07:13:32.3050,  6.370235628454187E+04, -3.964285827364087E+05, -3.095306449547355E+04,  9.531360044716443E-01,  1.771832304905931E-01,  4.748920448450539E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.804540567, A.D. 2026-Apr-09 07:18:32.3050,  6.398827888311659E+04, -3.963753169681848E+05, -3.093880907435779E+04,  9.530145640766766E-01,  1.779218824085784E-01,  4.754693243905118E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.808012790, A.D. 2026-Apr-09 07:23:32.3050,  6.427416496981744E+04, -3.963218296121365E+05, -3.092453633832050E+04,  9.528925919773557E-01,  1.786604825967822E-01,  4.760463728998850E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.811485012, A.D. 2026-Apr-09 07:28:32.3050,  6.456001438513164E+04, -3.962681206838337E+05, -3.091024629429707E+04,  9.527700881641233E-01,  1.793990307160634E-01,  4.766231900841054E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.814957234, A.D. 2026-Apr-09 07:33:32.3050,  6.484582696954357E+04, -3.962141901989477E+05, -3.089593894923161E+04,  9.526470526275426E-01,  1.801375264272094E-01,  4.771997756540917E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.818429456, A.D. 2026-Apr-09 07:38:32.3050,  6.513160256353488E+04, -3.961600381732521E+05, -3.088161431007684E+04,  9.525234853582966E-01,  1.808759693909363E-01,  4.777761293207492E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.821901678, A.D. 2026-Apr-09 07:43:32.3050,  6.541734100758436E+04, -3.961056646226218E+05, -3.086727238379428E+04,  9.523993863471890E-01,  1.816143592678883E-01,  4.783522507949708E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.825373901, A.D. 2026-Apr-09 07:48:32.3050,  6.570304214216809E+04, -3.960510695630340E+05, -3.085291317735394E+04,  9.522747555851447E-01,  1.823526957186383E-01,  4.789281397876352E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.828846123, A.D. 2026-Apr-09 07:53:32.3050,  6.598870580775947E+04, -3.959962530105672E+05, -3.083853669773473E+04,  9.521495930632090E-01,  1.830909784036870E-01,  4.795037960096081E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.832318345, A.D. 2026-Apr-09 07:58:32.3050,  6.627433184482917E+04, -3.959412149814023E+05, -3.082414295192398E+04,  9.520238987725487E-01,  1.838292069834631E-01,  4.800792191717432E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.835790567, A.D. 2026-Apr-09 08:03:32.3050,  6.655992009384526E+04, -3.958859554918216E+05, -3.080973194691789E+04,  9.518976727044504E-01,  1.845673811183234E-01,  4.806544089848786E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.839262790, A.D. 2026-Apr-09 08:08:32.3050,  6.684547039527324E+04, -3.958304745582097E+05, -3.079530368972127E+04,  9.517709148503241E-01,  1.853055004685521E-01,  4.812293651598405E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.842735012, A.D. 2026-Apr-09 08:13:32.3050,  6.713098258957600E+04, -3.957747721970530E+05, -3.078085818734756E+04,  9.516436252016988E-01,  1.860435646943610E-01,  4.818040874074406E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.846207234, A.D. 2026-Apr-09 08:18:32.3050,  6.741645651721396E+04, -3.957188484249396E+05, -3.076639544681896E+04,  9.515158037502265E-01,  1.867815734558895E-01,  4.823785754384780E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.849679456, A.D. 2026-Apr-09 08:23:32.3050,  6.770189201864503E+04, -3.956627032585598E+05, -3.075191547516634E+04,  9.513874504876801E-01,  1.875195264132042E-01,  4.829528289637370E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.853151678, A.D. 2026-Apr-09 08:28:32.3050,  6.798728893432464E+04, -3.956063367147060E+05, -3.073741827942911E+04,  9.512585654059542E-01,  1.882574232262988E-01,  4.835268476939884E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.856623901, A.D. 2026-Apr-09 08:33:32.3050,  6.827264710470589E+04, -3.955497488102725E+05, -3.072290386665554E+04,  9.511291484970650E-01,  1.889952635550942E-01,  4.841006313399889E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.860096123, A.D. 2026-Apr-09 08:38:32.3050,  6.855796637023939E+04, -3.954929395622555E+05, -3.070837224390241E+04,  9.509991997531502E-01,  1.897330470594379E-01,  4.846741796124825E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.863568345, A.D. 2026-Apr-09 08:43:32.3050,  6.884324657137347E+04, -3.954359089877533E+05, -3.069382341823541E+04,  9.508687191664704E-01,  1.904707733991045E-01,  4.852474922221978E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.867040567, A.D. 2026-Apr-09 08:48:32.3050,  6.912848754855421E+04, -3.953786571039665E+05, -3.067925739672864E+04,  9.507377067294072E-01,  1.912084422337947E-01,  4.858205688798495E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.870512790, A.D. 2026-Apr-09 08:53:32.3050,  6.941368914222534E+04, -3.953211839281975E+05, -3.066467418646504E+04,  9.506061624344649E-01,  1.919460532231363E-01,  4.863934092961381E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.873985012, A.D. 2026-Apr-09 08:58:32.3050,  6.969885119282838E+04, -3.952634894778512E+05, -3.065007379453618E+04,  9.504740862742700E-01,  1.926836060266829E-01,  4.869660131817506E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.877457234, A.D. 2026-Apr-09 09:03:32.3050,  6.998397354080265E+04, -3.952055737704341E+05, -3.063545622804234E+04,  9.503414782415710E-01,  1.934211003039145E-01,  4.875383802473590E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.880929456, A.D. 2026-Apr-09 09:08:32.3050,  7.026905602658539E+04, -3.951474368235554E+05, -3.062082149409241E+04,  9.502083383292395E-01,  1.941585357142371E-01,  4.881105102036208E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.884401678, A.D. 2026-Apr-09 09:13:32.3050,  7.055409849061155E+04, -3.950890786549264E+05, -3.060616959980413E+04,  9.500746665302691E-01,  1.948959119169828E-01,  4.886824027611794E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.887873901, A.D. 2026-Apr-09 09:18:32.3050,  7.083910077331419E+04, -3.950304992823602E+05, -3.059150055230365E+04,  9.499404628377761E-01,  1.956332285714094E-01,  4.892540576306634E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.891346123, A.D. 2026-Apr-09 09:23:32.3050,  7.112406271512416E+04, -3.949716987237725E+05, -3.057681435872603E+04,  9.498057272449999E-01,  1.963704853367001E-01,  4.898254745226868E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.894818345, A.D. 2026-Apr-09 09:28:32.3050,  7.140898415647047E+04, -3.949126769971811E+05, -3.056211102621496E+04,  9.496704597453031E-01,  1.971076818719638E-01,  4.903966531478487E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.898290567, A.D. 2026-Apr-09 09:33:32.3050,  7.169386493778002E+04, -3.948534341207064E+05, -3.054739056192274E+04,  9.495346603321704E-01,  1.978448178362350E-01,  4.909675932167340E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.901762790, A.D. 2026-Apr-09 09:38:32.3050,  7.197870489947782E+04, -3.947939701125706E+05, -3.053265297301041E+04,  9.493983289992101E-01,  1.985818928884730E-01,  4.915382944399121E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.905235012, A.D. 2026-Apr-09 09:43:32.3050,  7.226350388198692E+04, -3.947342849910986E+05, -3.051789826664771E+04,  9.492614657401539E-01,  1.993189066875624E-01,  4.921087565279385E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461139.908707234, A.D. 2026-Apr-09 09:48:32.3050,  7.254826172572865E+04, -3.946743787747175E+05, -3.050312645001299E+04,  9.491240705488568E-01,  2.000558588923129E-01,  4.926789791913518E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
